date,location,lineage,Prevalence_7,deltaPrevalence_7,N_7,deltaN_7,N_prev_7,deltaN_prev_7,growth_rate,uncertainty,invUncertainty,uncertainty95,uncertainty80,uncertainty65,uncertainty50,uncertainty35,uncertainty20,uncertainty5
2023-02-03,Great Britain,XBB.1.5.15,0.0007246744204992,7.579855539369965e-05,27.0,27544.0,4.0,16049.0,0.11436857892500996,0.054049398104077086,18.501593636147586,0.10593682028399108,0.06918322957321867,0.05026594023679169,0.03621309672973165,0.024322229146834688,0.013512349526019271,0.003242963886244625
2023-02-04,Great Britain,XBB.1.5.15,0.0007221740755723,6.419460401062783e-05,31.0,33189.0,4.0,16049.0,0.11416039746848106,0.05403930083228154,18.505050668653887,0.10591702963127182,0.06917030506532038,0.05025654977402184,0.03620633155762863,0.024317685374526693,0.013509825208070385,0.003242358049936892
2023-02-05,Great Britain,XBB.1.5.15,0.0006946873369349,6.305256217448461e-05,29.0,32435.0,10.0,21931.0,0.06796105238223782,0.036204993580162693,27.62049930449142,0.07096178741711888,0.046342391782608246,0.033670644029551305,0.024257345698709007,0.016292247111073212,0.009051248395040673,0.0021722996148097616
2023-02-06,Great Britain,XBB.1.5.15,0.0006237718652623,5.960422190578732e-05,24.0,31593.0,18.0,27378.0,0.02833251458843966,0.027028292817118126,36.99826721451897,0.05297545392155153,0.0345962148059112,0.02513631231991986,0.018108956187469147,0.012162731767703158,0.006757073204279531,0.0016216975690270875
2023-02-07,Great Britain,XBB.1.5.15,0.0008865704528934,7.504576150666173e-05,36.0,32088.0,18.0,27571.0,0.07560085777968073,0.02725995326547011,36.68384865746227,0.053429508400321415,0.03489274017980174,0.025351756536887204,0.018264168687864974,0.01226697896946155,0.006814988316367528,0.0016355971959282065
2023-02-08,Great Britain,XBB.1.5.15,0.0008276256479697,7.191399613350857e-05,34.0,32460.0,22.0,27602.0,0.027767263832477074,0.024545131961499947,40.74127617519194,0.04810845864453989,0.031417768910719936,0.02282697272419495,0.016445238414204966,0.011045309382674976,0.006136282990374987,0.0014727079176899967
2023-02-09,Great Britain,XBB.1.5.15,0.000951570257951,7.860543286425744e-05,36.0,32500.0,22.0,27743.0,0.04374240328694756,0.024372860972054797,41.02924154643029,0.0477708075052274,0.03119726204423014,0.02266676070401096,0.016329816851276716,0.010967787437424659,0.006093215243013699,0.0014623716583232879
2023-02-10,Great Britain,XBB.1.5.15,0.0009482388508423,7.781292636695377e-05,37.0,33641.0,27.0,27544.0,0.011574756370130945,0.021644376863652205,46.201376288144296,0.04242297865275832,0.027704802385474823,0.020129270483196553,0.014501732498646978,0.009739969588643493,0.005411094215913051,0.0012986626118191322
2023-02-11,Great Britain,XBB.1.5.15,0.0009893959245267,8.032774849338304e-05,38.0,33440.0,31.0,33189.0,0.015193294736184804,0.018323747018277534,54.57399073467463,0.035914544155823964,0.023454396183395242,0.017041084726998106,0.012276910502245948,0.00824568615822489,0.004580936754569383,0.001099424821096652
2023-02-12,Great Britain,XBB.1.5.15,0.0010451152089842,8.396087956385316e-05,39.0,32782.0,29.0,32435.0,0.02843403342624229,0.018634711880833224,53.66329280510917,0.03652403528643312,0.023852431207466527,0.0173302820491749,0.01248525696015826,0.008385620346374951,0.004658677970208306,0.0011180827128499935
2023-02-13,Great Britain,XBB.1.5.15,0.0011830142371935,9.100109133738892e-05,44.0,33609.0,24.0,31593.0,0.061825701030832736,0.01923975510293667,51.97571354987593,0.037709920001755874,0.02462688653175894,0.017892972245731106,0.01289063591896757,0.008657889796321502,0.004809938775734168,0.0011543853061762002
2023-02-14,Great Britain,XBB.1.5.15,0.0010508559802873,8.37001392649521e-05,36.0,33499.0,36.0,32088.0,0.004715469146379547,0.01697922763094856,58.89549405517535,0.03327928615665918,0.02173341136761416,0.01579068169678216,0.011376082512735535,0.007640652433926852,0.00424480690773714,0.0010187536578569135
2023-02-15,Great Britain,XBB.1.5.15,0.0011730594591497,8.995259865804468e-05,40.0,33014.0,34.0,32460.0,0.03549332716631337,0.017410010233290082,57.43822011591222,0.03412362005724856,0.022284813098611304,0.016191309516959778,0.011664706856304356,0.007834504604980537,0.0043525025583225204,0.001044600613997405
2023-02-16,Great Britain,XBB.1.5.15,0.0012604159761519,9.444145956917562e-05,42.0,32708.0,36.0,32500.0,0.03394103616741684,0.016640773511143202,60.0933604036115,0.032615916081840675,0.0213001900942633,0.015475919365363178,0.011149318252465946,0.007488348080014441,0.0041601933777858004,0.000998446410668592
2023-02-17,Great Britain,XBB.1.5.15,0.0013845125104969,0.0001024858129971,45.0,31078.0,37.0,33641.0,0.04932915836993623,0.016730718706584952,59.770295439036666,0.03279220866490651,0.02141531994442874,0.015559568397124007,0.011209581533411919,0.007528823417963229,0.004182679676646238,0.001003843122395097
2023-02-18,Great Britain,XBB.1.5.15,0.0015930925666377,0.0001141640731557,53.0,31281.0,38.0,33440.0,0.06369299957186159,0.01662450867059099,60.15215365546504,0.032584036994358336,0.021279371098356467,0.01546079306364962,0.011138420809295963,0.007481028901765945,0.004156127167647747,0.0009974705202354592
2023-02-19,Great Britain,XBB.1.5.15,0.001868611956689,0.0001295540960988,62.0,30400.0,39.0,32782.0,0.08339822084551773,0.016594071562021417,60.26248568727905,0.03252438026156198,0.021240411599387415,0.01543248655267992,0.01111802794655435,0.007467332202909638,0.004148517890505354,0.000995644293721285
2023-02-20,Great Britain,XBB.1.5.15,0.0019835331571197,0.0001389357727428,60.0,27724.0,44.0,33609.0,0.07675566050498084,0.016171399806509577,61.837565823922276,0.03169594362075877,0.02069939175233226,0.015039401820053908,0.010834837870361418,0.00727712991292931,0.004042849951627394,0.0009702839883905746
2023-02-21,Great Britain,XBB.1.5.15,0.0016910277007479,0.000126451177475,56.0,25394.0,36.0,33499.0,0.09390419604522315,0.0175355491437966,57.02701362812817,0.03436967632184133,0.02244550290405965,0.01630806070373084,0.011748817926343724,0.00789099711470847,0.00438388728594915,0.001052132948627796
2023-02-22,Great Britain,XBB.1.5.15,0.0015996472210617,0.0001265282414903,51.0,23915.0,40.0,33014.0,0.07004937763461871,0.017417645376782042,57.41304168088148,0.034138584938492804,0.022294586082281014,0.0161984102004073,0.011669822402443969,0.007837940419551919,0.0043544113441955105,0.0010450587226069224
2023-02-23,Great Britain,XBB.1.5.15,0.0016244964377992,0.0001343451129699,48.0,22057.0,42.0,32708.0,0.06713926953787897,0.01761760157394321,56.761415326761636,0.03453049908492869,0.022550530014647307,0.016384369463767184,0.01180379305454195,0.007927920708274444,0.004404400393485802,0.0010570560944365925
2023-02-24,Great Britain,XBB.1.5.15,0.0013586959785249,0.0001213413579309,40.0,19849.0,45.0,31078.0,0.03628767568811431,0.017881323895061786,55.92427081286559,0.0350473948343211,0.022888094585679086,0.016629631222407463,0.011980487009691397,0.008046595752777804,0.0044703309737654465,0.0010728794337037072
2023-02-25,Great Britain,XBB.1.5.15,0.0012308434768676,0.0001377997834142,27.0,14202.0,40.0,25634.0,0.01767182543905954,0.021191819572277355,47.18801972569532,0.041535966361663616,0.027125529052515016,0.019708392202217942,0.01419851911342583,0.00953631880752481,0.005297954893069339,0.0012715091743366411
2023-02-26,Great Britain,XBB.1.5.15,0.0010779195615089,0.0001293831747619,17.0,13121.0,49.0,24753.0,-0.04043919386777228,0.02017576435101845,49.56441711956857,0.03954449812799616,0.025824978369303614,0.018763460846447158,0.013517762115182361,0.009079093957958303,0.005043941087754612,0.001210545861061107
2023-02-27,Great Britain,XBB.1.5.15,0.0009364692502165,0.0001460574062319,11.0,10365.0,41.0,19321.0,-0.06515219908609649,0.0247868347815966,40.34399748137534,0.04858219617192933,0.03172714852044365,0.02305175634688484,0.016607179303669724,0.01115407565171847,0.00619670869539915,0.001487210086895796
2023-03-01,Great Britain,XBB.1.5.15,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-03,Great Britain,XBB.1.5.15,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-07,United States,XBB.1.5.13,0.0004273629620175,2.973935362451436e-05,62.0,134762.0,47.0,187563.0,0.08368028916402159,0.015952401365794577,62.68648694761516,0.03126670667695737,0.020419073748217057,0.014835733270188957,0.010688108915082368,0.00717858061460756,0.003988100341448644,0.0009571440819476746
2023-01-08,United States,XBB.1.5.13,0.0004834739105469,3.318434448032314e-05,67.0,127708.0,50.0,182384.0,0.08754638727596342,0.015747961517708835,63.50028217147241,0.030866004574709317,0.02015739074266731,0.014645604211469218,0.01055113421686492,0.007086582682968976,0.003936990379427209,0.0009448776910625301
2023-01-09,United States,XBB.1.5.13,0.0005585677840896,3.749512627341462e-05,79.0,123976.0,49.0,176952.0,0.11057311659443703,0.01594490783835797,62.715947319202655,0.03125201936318162,0.020409482033098204,0.014828764289672914,0.010683088251699842,0.007175208527261087,0.003986226959589493,0.0009566944703014782
2023-01-10,United States,XBB.1.5.13,0.000602857886572,4.004543842230092e-05,87.0,121064.0,52.0,167478.0,0.11024704401553631,0.015788537707856622,63.33708786104899,0.03094553390739898,0.020209328266056478,0.01468334006830666,0.010578320264263938,0.00710484196853548,0.003947134426964156,0.0009473122624713973
2023-01-11,United States,XBB.1.5.13,0.0006524930248882,4.269017185533555e-05,95.0,118886.0,58.0,161421.0,0.09956895515766617,0.015121356585711516,66.13163272301381,0.02963785890799457,0.01935533642971074,0.01406286162471171,0.010131308912426716,0.006804610463570182,0.003780339146427879,0.0009072813951426909
2023-01-12,United States,XBB.1.5.13,0.000795565725307,4.969924344867013e-05,104.0,119375.0,58.0,165500.0,0.12872993302231084,0.015253062554899182,65.56060439670895,0.029896002607602397,0.019523920070270952,0.01418534817605624,0.010219551911782452,0.006863878149704632,0.0038132656387247954,0.0009151837532939508
2023-01-13,United States,XBB.1.5.13,0.0008735763632951,5.418239935455991e-05,111.0,114312.0,60.0,151289.0,0.12878669977123436,0.015169775381856175,65.92055418276338,0.029732759748438104,0.019417312488775904,0.014107891105126244,0.010163749505843638,0.006826398921835279,0.0037924438454640438,0.0009101865229113705
2023-01-14,United States,XBB.1.5.13,0.000971124305931,5.949751324346672e-05,116.0,114684.0,62.0,134762.0,0.11927848121023321,0.014874423684960465,67.2294954870151,0.02915387042252251,0.019039262316749395,0.013833214027013234,0.009965863868923511,0.006693490658232209,0.003718605921240116,0.0008924654210976279
2023-01-15,United States,XBB.1.5.13,0.0011143257737942,6.743527974891949e-05,131.0,111626.0,67.0,127708.0,0.12287821483331274,0.014727506707555287,67.90015580077753,0.02886591314680836,0.018851208585670767,0.013696581238026417,0.009867429494062042,0.0066273780183998795,0.0036818766768888216,0.0008836504024533171
2023-01-16,United States,XBB.1.5.13,0.0009698988286491,6.042676497384506e-05,117.0,105711.0,79.0,123976.0,0.08289320945610856,0.014289903442452545,69.97947914953666,0.028008210747206986,0.018291076406339257,0.013289610201480867,0.009574235306443206,0.0064304565491036456,0.003572475860613136,0.0008573942065471527
2023-01-17,United States,XBB.1.5.13,0.0010095603069574,6.276901607418457e-05,120.0,102189.0,87.0,121064.0,0.07607593302349569,0.014108778645612836,70.87785733394809,0.02765320614540116,0.01805923666638443,0.013121164140419939,0.0094528816925606,0.0063489503905257766,0.003527194661403209,0.0008465267187367702
2023-01-18,United States,XBB.1.5.13,0.0009980525165968,6.228558604582873e-05,117.0,101300.0,95.0,118886.0,0.05583175854562339,0.013760002833825821,72.67440363760163,0.026969605554298608,0.01761280362729705,0.012796802635458014,0.009219201898663302,0.00619200127522162,0.0034400007084564553,0.0008256001700295493
2023-01-19,United States,XBB.1.5.13,0.0010268130528954,6.396673831813554e-05,118.0,99657.0,104.0,119375.0,0.03870342489079537,0.013131821146014501,76.15090008315407,0.02573836944618842,0.01680873106689856,0.012212593665793487,0.008798320167829716,0.005909319515706526,0.0032829552865036252,0.00078790926876087
2023-01-20,United States,XBB.1.5.13,0.0011068161683491,6.830413425270635e-05,149.0,102121.0,111.0,114312.0,0.041562145167928444,0.013059888886653681,76.5703298610704,0.025597382217841216,0.016716657774916713,0.012145696664587924,0.008750125554057967,0.005876949998994157,0.0032649722216634204,0.0007835933331992209
2023-01-21,United States,XBB.1.5.13,0.0012530239416224,7.678075915290859e-05,155.0,97340.0,116.0,114684.0,0.045745653038885115,0.012981854736340033,77.03059542029118,0.025444435283226464,0.016616774062515244,0.012073124904796232,0.008697842673347823,0.005841834631353015,0.0032454636840850083,0.0007789112841804019
2023-01-22,United States,XBB.1.5.13,0.0012020083653999,7.427088977129266e-05,143.0,93728.0,131.0,111626.0,0.019471551999534764,0.012626942119464328,79.19573801312578,0.02474880655415008,0.01616248591291434,0.011743056171101825,0.0084600512200411,0.0056821239537589475,0.003156735529866082,0.0007576165271678596
2023-01-23,United States,XBB.1.5.13,0.0014343792571051,8.653289139861714e-05,152.0,94395.0,117.0,105711.0,0.04946438356523042,0.013021709471028974,76.79483267729364,0.025522550563216787,0.016667788122917086,0.012110189808056946,0.008724545345589413,0.005859769261963038,0.0032554273677572435,0.0007813025682617384
2023-01-24,United States,XBB.1.5.13,0.0014518434838949,8.783425755200095e-05,148.0,90855.0,120.0,102189.0,0.043843775142957675,0.012957615054986694,77.17469578749011,0.02539692550777392,0.01658574727038297,0.012050582001137627,0.008681602086841086,0.005830926774744013,0.0032394037637466736,0.0007774569032992017
2023-01-25,United States,XBB.1.5.13,0.0015334642126576,9.25404649066494e-05,150.0,88076.0,117.0,101300.0,0.05597507179303984,0.013115431178417849,76.246063617455,0.02570624510969898,0.016787751908374848,0.0121973509959286,0.00878733888953996,0.005901944030288032,0.003278857794604462,0.0007869258707050709
2023-01-26,United States,XBB.1.5.13,0.0016737968366223,0.0001003155879552,156.0,85112.0,118.0,99657.0,0.06679156556442911,0.013193370463124372,75.79564318268876,0.025859006107723768,0.016887514192799196,0.012269834530705665,0.008839558210293329,0.005937016708405967,0.003298342615781093,0.0007916022277874623
2023-01-27,United States,XBB.1.5.13,0.0016862527386555,0.0001012597596638,144.0,79336.0,149.0,102121.0,0.05131962542456536,0.0129520668352398,77.20775477155615,0.02538605099707001,0.016578645549106947,0.012045422156773015,0.008677884779610666,0.00582843007585791,0.00323801670880995,0.000777124010114388
2023-01-28,United States,XBB.1.5.13,0.0018967778917357,0.0001134683985757,150.0,72972.0,155.0,97340.0,0.05480855998776102,0.012923374243881758,77.37917212088975,0.025329813518008247,0.016541919032168652,0.012018738046810036,0.008658660743400779,0.005815518409746792,0.0032308435609704395,0.0007754024546329054
2023-01-29,United States,XBB.1.5.13,0.0019372834733452,0.0001167971298115,145.0,68140.0,143.0,93728.0,0.06405721724628166,0.013142223314647865,76.09062607279202,0.025758757696709815,0.016822045842749267,0.012222267682622514,0.00880528962081407,0.005914000491591539,0.003285555828661966,0.0007885333988788719
2023-01-30,United States,XBB.1.5.13,0.0019492157533651,0.0001182981807264,141.0,64657.0,152.0,94395.0,0.048219661299030436,0.01281632905622181,78.02546233116108,0.025120004950194747,0.016404901191963916,0.011919186022286284,0.008586940467668613,0.005767348075299814,0.0032040822640554524,0.0007689797433733086
2023-01-31,United States,XBB.1.5.13,0.0020083173099831,0.000121700729285,143.0,63556.0,148.0,90855.0,0.050445580407294965,0.012851836524244993,77.80989106992605,0.025189599587520185,0.016450350751033592,0.011952207967547843,0.008610730471244147,0.005783326435910247,0.0032129591310612483,0.0007711101914546995
2023-02-01,United States,XBB.1.5.13,0.0018339764541471,0.0001134137431882,134.0,62252.0,150.0,88076.0,0.029792745332090753,0.012725293785399352,78.58364740839006,0.02494157581938273,0.01628837604531117,0.011834523220421398,0.008525946836217567,0.005726382203429708,0.003181323446349838,0.0007635176271239611
2023-02-02,United States,XBB.1.5.13,0.0017935937915321,0.0001112468365289,131.0,62510.0,156.0,85112.0,0.010066039463841436,0.012454848334934661,80.29001824093638,0.024411502736471934,0.015942205868716367,0.011583008951489235,0.008344748384406223,0.005604681750720598,0.0031137120837336652,0.0007472909000960797
2023-02-03,United States,XBB.1.5.13,0.0016404788336357,0.0001028695245069,108.0,60351.0,144.0,79336.0,-0.00626201367694712,0.01233526591825604,81.06837798445937,0.02417712119978184,0.015789140375367734,0.011471797303978118,0.008264628165231547,0.005550869663215218,0.00308381647956401,0.0007401159550953623
2023-02-04,United States,XBB.1.5.13,0.0016031390787608,0.0001007750942934,104.0,60708.0,150.0,72972.0,-0.026804905845548177,0.012070885246568198,82.84396542368789,0.023658935083273668,0.015450733115607294,0.011225923279308424,0.008087493115200694,0.005431898360955689,0.0030177213116420495,0.0007242531147940919
2023-02-05,United States,XBB.1.5.13,0.0017531960758046,0.0001085585887731,118.0,62158.0,145.0,68140.0,-0.015980174604336206,0.01216824382703935,82.18112771358803,0.023849757900997127,0.015575352098610369,0.011316466759146597,0.008152723364116366,0.005475709722167708,0.0030420609567598377,0.000730094629622361
2023-02-06,United States,XBB.1.5.13,0.0018943026783585,0.0001162405946714,124.0,61929.0,141.0,64657.0,-0.007602038979704351,0.012259114002807239,81.57196350168601,0.024027863445502187,0.015691665923593265,0.011400976022610733,0.00821360638188085,0.005516601301263258,0.0030647785007018096,0.0007355468401684343
2023-02-07,United States,XBB.1.5.13,0.0019162251407093,0.0001177706549984,122.0,60255.0,143.0,63556.0,-0.00982108998367015,0.012231937844641693,81.75319501300922,0.02397459817549772,0.015656880441141368,0.011375702195516776,0.008195398355909935,0.005504372030088762,0.0030579844611604234,0.0007339162706785016
2023-02-08,United States,XBB.1.5.13,0.0021201543065194,0.0001284511643156,127.0,59481.0,134.0,62252.0,0.013323273339982844,0.01254788310220577,79.694717575446,0.024593850880323308,0.016061290370823385,0.011669531285051367,0.008407081678477866,0.005646547395992596,0.0031369707755514423,0.0007528729861323462
2023-02-09,United States,XBB.1.5.13,0.0022078351488897,0.0001334966249474,129.0,57986.0,131.0,62510.0,0.02529984050258771,0.012701893017554549,78.72842249717881,0.024895710314406915,0.016258423062469822,0.011812760506325732,0.008510268321761548,0.005715851857899547,0.003175473254388637,0.0007621135810532729
2023-02-10,United States,XBB.1.5.13,0.0024083950381959,0.0001452457706243,132.0,54720.0,108.0,60351.0,0.05091993746358625,0.013068806316828135,76.51808250554171,0.025614860380983144,0.016728072085540013,0.012153989874650167,0.008756100232274851,0.005880962842572661,0.003267201579207034,0.0007841283790096881
2023-02-11,United States,XBB.1.5.13,0.002581467681182,0.0001554055633739,135.0,51571.0,104.0,60708.0,0.06718078105468872,0.013274796380991178,75.3307223176657,0.026018600906742708,0.016991739367668707,0.012345560634321797,0.00889411357526409,0.00597365837144603,0.0033186990952477945,0.0007964877828594706
2023-02-12,United States,XBB.1.5.13,0.0027566307504355,0.0001656084564166,140.0,48568.0,118.0,62158.0,0.06539624881656825,0.013133556369596608,76.14083892120338,0.02574177048440935,0.016810952153083657,0.012214207423724846,0.008799482767629728,0.0059101003663184735,0.003283389092399152,0.0007880133821757965
2023-02-13,United States,XBB.1.5.13,0.0030369649315629,0.0001816198841568,146.0,46338.0,124.0,61929.0,0.06833792136460315,0.01307886292574298,76.45924616517779,0.025634571334456242,0.016740944544951016,0.012163342520940973,0.008762838160247798,0.0058854883165843416,0.003269715731435745,0.0007847317755445789
2023-02-14,United States,XBB.1.5.13,0.0030347174848249,0.000183441167437,138.0,43269.0,122.0,60255.0,0.06648160773984202,0.01314135564284818,76.09565003624435,0.025757057059982432,0.01682093522284567,0.012221460747848807,0.008804708280708281,0.005913610039281681,0.003285338910712045,0.0007884813385708908
2023-02-15,United States,XBB.1.5.13,0.0033161487675411,0.0001995601406105,141.0,41432.0,127.0,59481.0,0.06746070347867472,0.013023796382060675,76.78252720362141,0.025526640908838924,0.016670459369037664,0.012112130635316428,0.008725943575980654,0.005860708371927304,0.003255949095515169,0.0007814277829236405
2023-02-16,United States,XBB.1.5.13,0.003201694455591,0.0001970160930224,130.0,38793.0,129.0,57986.0,0.05601986056430519,0.013033350734585728,76.72624027115046,0.02554536743978803,0.01668268894026973,0.012121016183164728,0.00873234499217244,0.005865007830563578,0.003258337683646432,0.0007820010440751437
2023-02-17,United States,XBB.1.5.13,0.003175083791532,0.000197706515751,121.0,35370.0,132.0,54720.0,0.0445946346049344,0.012955535375921347,77.18708420638185,0.02539284933680584,0.016583085281179324,0.012048647899606853,0.008680208701867302,0.005829990919164607,0.0032388838439803367,0.0007773321225552807
2023-02-18,United States,XBB.1.5.13,0.0027245834196709,0.0001743827871,104.0,33343.0,135.0,51571.0,0.017167542404683545,0.012799724007935168,78.12668455820231,0.02508745905555293,0.016383646730157016,0.011903743327379708,0.008575815085316563,0.005759875803570826,0.003199931001983792,0.0007679834404761101
2023-02-19,United States,XBB.1.5.13,0.002582130959268,0.0001678942485067,86.0,30768.0,140.0,48568.0,-0.003684588348820128,0.012627378689633751,79.19299995500526,0.02474966223168215,0.016163044722731203,0.011743462181359389,0.008460343722054614,0.005682320410335188,0.0031568446724084378,0.000757642721378025
2023-02-20,United States,XBB.1.5.13,0.0025604768409956,0.0001699028439215,72.0,26700.0,146.0,46338.0,-0.01610694352564579,0.012573608325372493,79.53166458844463,0.024644272317730087,0.01609421865647679,0.011693455742596419,0.00842431757799957,0.005658123746417622,0.003143402081343123,0.0007544164995223495
2023-02-21,United States,XBB.1.5.13,0.002397147062917,0.00016669887131,64.0,24270.0,138.0,43269.0,-0.02293797871140646,0.012913743183018687,77.43688145471097,0.025310936638716627,0.01652959127426392,0.01200978116020738,0.008652207932622521,0.005811184432358409,0.0032284357957546718,0.0007748245909811212
2023-02-22,United States,XBB.1.5.13,0.0022088218828014,0.0001626366948513,52.0,22463.0,141.0,41432.0,-0.04802107870232841,0.012993304974869247,76.96271286898376,0.025466877750743723,0.016631430367832635,0.0120837736266284,0.008705514333162396,0.005846987238691161,0.0032483262437173117,0.0007795982984921548
2023-02-23,United States,XBB.1.5.13,0.0020874799230438,0.0001670368736568,46.0,20450.0,130.0,38793.0,-0.049158813711894234,0.013900681800169899,71.93891741250977,0.027245336328333,0.01779287270421747,0.012927634074158006,0.009313456806113833,0.006255306810076454,0.0034751704500424747,0.0008340409080101939
2023-02-24,United States,XBB.1.5.13,0.002219117796937,0.0001852725250479,39.0,16499.0,121.0,35370.0,-0.03536839926740021,0.014523756154677495,68.85271202229195,0.028466562063167892,0.018590407877987193,0.013507093223850072,0.009730916623633923,0.006535690269604873,0.003630939038669374,0.0008714253692806497
2023-02-25,United States,XBB.1.5.13,0.0026542459021646,0.0002276424314033,36.0,12577.0,104.0,33343.0,0.0069632240740280515,0.0155853714180866,64.16273139564157,0.030547327979449736,0.01994927541515085,0.01449439541882054,0.010442198850118023,0.007013417138138971,0.00389634285452165,0.000935122285085196
2023-02-26,United States,XBB.1.5.13,0.0027707578386856,0.0002592273732534,26.0,8773.0,86.0,30768.0,0.033260550110583376,0.017025371136726815,58.73587083472257,0.03336972742798456,0.021792475055010325,0.01583359515715594,0.011406998661606967,0.007661417011527067,0.004256342784181704,0.0010215222682036088
2023-02-27,United States,XBB.1.5.13,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-02-28,United States,XBB.1.5.13,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-03-01,United States,XBB.1.5.13,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-07,United States,BA.5.1.18,0.0002482259286633,2.0050836998453876e-05,39.0,134762.0,44.0,187563.0,0.02347619539634338,0.016494146847668766,60.62756741742827,0.03232852782143078,0.02111250796501602,0.015339556568331953,0.011051078387938075,0.007422366081450945,0.0041235367119171916,0.0009896488108601259
2023-01-08,United States,BA.5.1.18,0.0002244503534335,1.8917975671625508e-05,32.0,127708.0,46.0,182384.0,0.00044496209604982795,0.01647166464254661,60.7103180948076,0.03228446269939136,0.02108373074245966,0.015318648117568348,0.01103601531050623,0.0074122490891459746,0.0041179161606366525,0.0009882998785527965
2023-01-09,United States,BA.5.1.18,0.0002007802473251,1.7750555325374818e-05,27.0,123976.0,47.0,176952.0,-0.02219124501683334,0.016511356122432014,60.56437718289045,0.03236225799996675,0.02113453583671298,0.015355561193861774,0.01106260860202945,0.007430110255094407,0.0041278390306080034,0.0009906813673459208
2023-01-10,United States,BA.5.1.18,0.0002382289928609,2.0084818202059453e-05,30.0,121064.0,41.0,167478.0,0.00963913547557893,0.017131061375365634,58.37349934651417,0.03357688029571664,0.02192775856046801,0.01593188707909004,0.011477811121494975,0.007708977618914536,0.0042827653438414085,0.001027863682521938
2023-01-11,United States,BA.5.1.18,0.0001997272120489,1.8228495869418534e-05,26.0,118886.0,43.0,161421.0,-0.023169797234530276,0.017284176650401294,57.85638623270971,0.033876986234786535,0.022123746112513658,0.016074284284873203,0.011580398355768868,0.007777879492680583,0.004321044162600323,0.0010370505990240776
2023-01-12,United States,BA.5.1.18,0.0001986021827429,1.812580027936391e-05,26.0,119375.0,43.0,165500.0,-0.016347788793219298,0.01740476328300708,57.45553580589846,0.034113336034693874,0.022278097002249062,0.016186429853196585,0.011661191399614744,0.007832143477353186,0.00435119082075177,0.0010442857969804248
2023-01-13,United States,BA.5.1.18,0.0001911382961196,1.794652249569403e-05,24.0,114312.0,42.0,151289.0,-0.028303987638853556,0.01753551395912944,57.027128051720105,0.0343696073598937,0.022445457867685686,0.01630802798199038,0.011748794352616727,0.007890981281608249,0.00438387848978236,0.0010521308375477665
2023-01-14,United States,BA.5.1.18,0.0001602949222332,1.603082822713142e-05,20.0,114684.0,39.0,134762.0,-0.05391360224112163,0.0178971728993099,55.87474656617745,0.035078458882647406,0.022908381311116673,0.016644370796358207,0.011991105842537634,0.008053727804689456,0.004474293224827475,0.001073830373958594
2023-01-15,United States,BA.5.1.18,0.000157259239673,1.6007892660473583e-05,19.0,111626.0,32.0,127708.0,-0.04142741542729389,0.018660915610043034,53.58793860371002,0.036575394595684346,0.023885971980855084,0.017354651517340024,0.012502813458728832,0.008397412024519366,0.004665228902510758,0.001119654936602582
2023-01-16,United States,BA.5.1.18,0.0001568871332075,1.6376245412968227e-05,18.0,105711.0,27.0,123976.0,-0.02504375279089055,0.019644598855834923,50.90457724989257,0.03850341375743645,0.0251450865354687,0.01826947693592648,0.0131618812334094,0.008840069485125716,0.004911149713958731,0.0011786759313500953
2023-01-17,United States,BA.5.1.18,0.0001559637604208,1.6505865118038776e-05,17.0,102189.0,30.0,121064.0,-0.042405809219085655,0.018774703095797655,53.26315920403717,0.036798418067763405,0.024031619962620997,0.01746047387909182,0.01257905107418443,0.008448616393108946,0.004693675773949414,0.0011264821857478592
2023-01-18,United States,BA.5.1.18,0.0001580901523246,1.6730918946280308e-05,17.0,101300.0,26.0,118886.0,-0.024617427655842294,0.019581922565165243,51.06750865101082,0.03838056822772387,0.025064860883411512,0.018211187985603675,0.013119888118660713,0.00881186515432436,0.004895480641291311,0.0011749153539099145
2023-01-19,United States,BA.5.1.18,0.0001609008036019,1.7028446579816963e-05,17.0,99657.0,26.0,119375.0,-0.021013980405902077,0.0196542947124246,50.879465004045294,0.03852241763635222,0.02515749723190349,0.01827849408255488,0.013168377457324484,0.008844432620591071,0.00491357367810615,0.001179257682745476
2023-01-20,United States,BA.5.1.18,0.0001649023489159,1.7134059364373076e-05,18.0,102121.0,24.0,114312.0,-0.014094058378436358,0.019895512868723462,50.26258969036379,0.03899520522269798,0.025466256471966032,0.01850282696791282,0.01332999362204472,0.008952980790925559,0.0049738782171808655,0.0011937307721234076
